osm_id;osm_type;district;name;amenity;tourism;cuisine;opening_hours;website;lat;lon
10875596930;node;Innere Stadt;Rudolfs;cafe;;;;;48.2149524;16.3717358
10887543208;node;Innere Stadt;Caffè a Casa;cafe;;;Mo-Fr 07:30-17:30;;;
10887543209;node;Innere Stadt;La Doreé;bar;;;;;48.2091363;16.3715317
10893253732;node;Innere Stadt;Kaiser's;fast_food;;austrian;Su-We 12:00-22:00;;;
10925259189;node;Innere Stadt;No Panic Coffee;cafe;;;Mo-Fr 07:30-19:00;;;
10966047904;node;Innere Stadt;tschak;bar;;;;;48.2152234;16.3748418
10998260534;node;Innere Stadt;Pronto da Salvo;restaurant;;;;;48.2077561;16.3702651
10998260536;node;Innere Stadt;Europa Bar;bar;;;;;48.2061687;16.3710066
11003228554;node;Innere Stadt;Bonbonnière Tagesbar;bar;;;Mo-Fr 17:00-02:00;;48.2067139;16.369867
11003228558;node;Innere Stadt;Hawelka;cafe;;coffee_shop;Mo-Th 09:00-24:00;;;
11003228564;node;Innere Stadt;Enoteca;restaurant;;italian;;;48.2073018;16.3702792
11020292891;node;Innere Stadt;Fräuleins fabelhafter Sommergarten;bar;;;Mo-Su 16:00-24:00;https://fräuleins.at/;48.2115816;16.3820007
11020930988;node;Innere Stadt;Bar Francis;cafe;;;Mo-Th 16:00-02:00;;;
11112205868;node;Innere Stadt;SiL;restaurant;;breakfast;;;;
11141898665;node;Innere Stadt;Restaurant Hofmeister;restaurant;;regional;Mo-Su 12:00-21:00;https://www.restaurant-hofmeister.at;48.207579;16.3687531
11193834430;node;Innere Stadt;hâo;restaurant;;;We-Mo 11:30-23:00;https://www.haonoodle.at/;48.2030581;16.3650875
11210347367;node;Innere Stadt;Cafe & Imbiss Getreidemarkt;cafe;;;;https://imbiss-getreidemarkt.eatbu.com;48.2009405;16.3622028
11295320984;node;Innere Stadt;café exchange;cafe;;coffee_shop;Mo-Fr 09:00-17:30;;;
11308552075;node;Innere Stadt;The District Kebab;fast_food;;turkish;;https://www.districtkebab.com/;48.2123627;16.3733655
11329047882;node;Innere Stadt;Bao Bar;restaurant;;asian;Mo-Sa 11:30-20:00;https://www.baobar.at/;48.1979492;16.3658599
11370415861;node;Innere Stadt;Kaiser's;fast_food;;regional;Mo-Th 12:00-21:00;;;
11432383773;node;Innere Stadt;SELLENY'S Bar;restaurant;;regional;;https://sellenys-bar.at/;48.2063199;16.3831186
11492198761;node;Innere Stadt;L'Attimo Kaffee Bistrot;cafe;;;Mo-Fr 09:00-19:00;;;
11494579325;node;Innere Stadt;Café Elias;cafe;;;Mo-Fr 08:00-17:00;;;
11499960769;node;Innere Stadt;Empanadas Blitz;restaurant;;argentinian;Mo-Fr 11:30-22:00;;;
11541220826;node;Innere Stadt;404 at the Leo Grand;restaurant;;;Mo-Su 09:00-24:00;https://dontaskwhy.at/;48.2093911;16.3709708
11544775669;node;Innere Stadt;Walter CEWAPI;restaurant;;balkan;Mo-Su 11:00-22:00;https://cewapi.at/;48.2064066;16.3843264
11577267819;node;Innere Stadt;Fisch Viertel At 1060;restaurant;;seafood;Mo-Sa 08:00-23:00;https://www.fischviertel.at;48.1991202;16.3644999
11577267821;node;Innere Stadt;Schnitzel & Ribs Beisl;restaurant;;;;;48.1994082;16.3649749
11577267822;node;Innere Stadt;Weineck;bar;;;;;48.1993473;16.3648748
11577267825;node;Innere Stadt;Yamm am Naschmarkt;fast_food;;;;;48.1986868;16.3639713
11577267833;node;Innere Stadt;Rafael's Vinothek;bar;;;;;48.1995034;16.3654786
11586917569;node;Innere Stadt;Schalom Food;fast_food;;kebab;Su-Th 07:00-23:00;https://www.schalom-food.at/;48.2175468;16.3828818
11598699447;node;Innere Stadt;Bojito;bar;;;;;48.2102611;16.3755702
11659498241;node;Innere Stadt;Yalla Falafel - Lebanese Street Food;restaurant;;;Mo-Su,PH 11:00-20:00;;48.1976578;16.3661076
11663014821;node;Innere Stadt;Berber Am Naschmarkt;fast_food;;;Mo-Sa 08:00-20:00;;48.198393;16.3632631
11663014827;node;Innere Stadt;La Bottega Del Gusto;restaurant;;;Mo-Sa 07:30-18:00;https://www.labottegadelgusto.at;48.1974999;16.3612117
11663014831;node;Innere Stadt;Oneyda;fast_food;;;Mo-Sa 07:30-19:00;;48.1975708;16.3613603
11663095839;node;Innere Stadt;Weltraum;bar;;;We-Sa 18:00-02:00;;48.1963985;16.3615753
11663095843;node;Innere Stadt;Schön & Gut;cafe;;;Mo-Fr 09:00-18:00;;;
11694858869;node;Innere Stadt;Donnersmarkt Restaurant & Bar;restaurant;;;;;48.204272;16.3770095
11705124564;node;Innere Stadt;Parkcafé im unteren Belvedere;cafe;;austrian;Mo-Su 10:00-18:00;https://don.at/en/locations/parkcafe/;48.1966611;16.3792548
11736810160;node;Innere Stadt;Das Zwölf;restaurant;;;;;48.2100483;16.3656355
11736820329;node;Innere Stadt;Sbagliata Affairs X Mama´s Bar;bar;;;Tu-Th 17:00-01:00;;;
11749860278;node;Innere Stadt;Mehr Als Fischladen;fast_food;;fish_and_chips;;;48.2150745;16.3760193
11750315918;node;Innere Stadt;Glasswing;restaurant;;fine_dining;Mo-Su,PH 07:00-23:00;https://www.glasswing-restaurant.com/de/kontakt.html;48.2016934;16.3711268
11799416569;node;Innere Stadt;Café-Meierei Volksgarten;cafe;;;Mo-Su 10:00-17:00;https://www.stelldichein.at/;48.2079299;16.362537
11879023369;node;Innere Stadt;JOLA;restaurant;;;We-Su 18:00-23:00;https://www.jola.wien/;48.2131905;16.3713132
11879368875;node;Innere Stadt;Valberg;restaurant;;;;;48.2068993;16.3704211
11889352069;node;Innere Stadt;InterContinental;bar;;;Mo-Su 18:00-01:00;;48.2019665;16.3789594
11889405669;node;Innere Stadt;The Hoxton;bar;;;Mo-Fr 17:00-01:00;;;
12028866970;node;Innere Stadt;Green Door Bistro Vienna;restaurant;;austrian;Mo-Fr 11:00-15:00;https://www.green-door.at/;48.2057708;16.3658015
12039986209;node;Innere Stadt;Ichi Go Ichi E;restaurant;;ramen;Tu-Su 11:00-15:00,17:00-22:00;;48.2102764;16.3821943
12061867805;node;Innere Stadt;WOA;restaurant;;asian;Mo-Su 11:30-22:00;;48.2084108;16.3706174
12104654356;node;Innere Stadt;Sky Garden;bar;;;Mo-Sa 17:00-24:00;;48.2115028;16.371859
12161972388;node;Innere Stadt;bela béla;restaurant;;;We-Sa 18:00-23:00;https://belabela.murmelz.com/;48.2096898;16.366206
12208482413;node;Innere Stadt;Chattanooga;cafe;;international;;;;
12209615559;node;Innere Stadt;trude und töchter: trude;restaurant;;regional;Tu-Su 09:00-23:00;https://www.trudeund.at;48.1990344;16.3729088
12236189140;node;Innere Stadt;ra'mien go;fast_food;;asian;Mo-Fr 11:00-19:30;https://ramiengo.at/kolingasse/;48.2153913;16.362115
12301517263;node;Innere Stadt;Tomochan Ramen;restaurant;;ramen;Mo-Th 11:30-22:00;;;
12316343840;node;Innere Stadt;la Stella Wien;cafe;;italian;;;48.2023668;16.3680672
12390061741;node;Innere Stadt;Nagano;restaurant;;japanese;;;;
12401840356;node;Innere Stadt;Capsule;bar;;;;;48.2118097;16.3671005
12488336144;node;Innere Stadt;VeAhavta!;restaurant;;;Mo-Th,Su 09:00-21:30;;;
12499162907;node;Innere Stadt;An's kitchen Karlsplatz;restaurant;;vietnamese;Mo-Fr 11:30-15:00,18:00-21:00;;;
12504220168;node;Innere Stadt;Chuan Fu;restaurant;;chinese;Mo-Sa 11:30-14:30,17:30-22:00;;48.1965399;16.372121
12580470174;node;Innere Stadt;StehAchterl;bar;;;;;48.2116844;16.3735356
12597726457;node;Innere Stadt;Pigalle;bar;;;Tu-Th 18:00-01:30;;;
12645173760;node;Innere Stadt;Baburder's;bar;;;We-Th 18:00-24:00;;;
12645173761;node;Innere Stadt;City Bar;bar;;;Fr-Sa 20:00-02:00;http://citybar.at/index.htm;48.2124979;16.3680789
12660759048;node;Innere Stadt;Cook Bistro;cafe;;;;https://cook-bistro.at/;48.2047888;16.3638186
12667651524;node;Innere Stadt;Dorotheum Cafe;cafe;;;Mo-Fr 09:00-18:00;;;
12673098138;node;Innere Stadt;Josefins;restaurant;;;;https://www.josefins.at/;48.2092326;16.3704409
12788240502;node;Innere Stadt;Mama Leone;restaurant;;italian_pizza;Mo-Su 12:00-23:00;https://mama-leone.at/;48.2039369;16.3748993
12803789742;node;Innere Stadt;Mensa + Kiosk Kolingasse;fast_food;;;Mo 11:30-14:30;;;
12813693101;node;Innere Stadt;Servus Wien Hohenstaufengasse;restaurant;;austrian;Mo-Sa 11:30-23:00;;;
12827788131;node;Innere Stadt;Asia Pavillon;restaurant;;chinese;Mo-Sa 11:30-22:30;https://www.asia-pavi.at/;48.1963247;16.3682773
12860613734;node;Innere Stadt;Maria und Josef;bar;;;Mo-Sa 17:00-24:00;https://www.mariaundjosefwien.at/;48.2014163;16.3615099
12956907135;node;Innere Stadt;Zum Schwarzen Kameel (Biergarten Naglergasse);restaurant;;;Mo-Sa 12:00-22:30;;;
12956967928;node;Innere Stadt;Kaffee Süssmund;cafe;;coffee_shop;;https://suessmund-kaffee.com;48.205913;16.3722639
12998925683;node;Innere Stadt;Nabiels;restaurant;;;Tu-Sa 12:00-15:00;;;
13017063043;node;Innere Stadt;Neapolis Pizzeria;restaurant;;;;;48.2168067;16.3805975
13050391767;node;Innere Stadt;Kvetch;fast_food;;burger;;;48.2168671;16.3805956
13063743600;node;Innere Stadt;Ganko;restaurant;;japanese;Tu-Su 11:00-15:00,17:00-22:00;;;
13084973044;node;Innere Stadt;Wein & Kunst;bar;;;Mo-Fr 17:00-23:00;;48.1963727;16.3722301
13116627555;node;Innere Stadt;Santos;restaurant;;mexican;Su-Th 11:00-00:00, Fr-Sa 11:00-01:00;https://www.santos-bar.com/;48.2138634;16.3833966
13121619601;node;Innere Stadt;MiloSun Asian Kitchen;restaurant;;;Tu-Su,PH 11:00-21:30;;;
13157217091;node;Innere Stadt;Five Guys;fast_food;;burger;Sa-Su 11:00-23:00;;48.2083188;16.3708828
13192038633;node;Innere Stadt;GRND;restaurant;;regional;;;;
13205332077;node;Innere Stadt;Nano's Am Ring;restaurant;;italian;Mo-Su 11:00-00:00;https://nanos.kitchen/;48.2120783;16.3615924
13205627701;node;Innere Stadt;The Miners Coffee;cafe;;coffee_shop;;;;
13234930201;node;Innere Stadt;Hitomi;restaurant;;noodles;;;;
13236554401;node;Innere Stadt;SALT&honey;restaurant;;breakfast;;;;
13272834101;node;Innere Stadt;Sluka;cafe;;regional;Mo-Sa 09:00-18:00;;;
13273678401;node;Innere Stadt;Apapika Bowls;fast_food;;american;Mo-Su 11:00-22:00;https://www.apapika.at;48.2137429;16.3823912
13359743226;node;Innere Stadt;Kalou;fast_food;;;;;48.2131644;16.3636094
13361933049;node;Innere Stadt;small batch café;cafe;;;;https://www.instagram.com/smallbatch.cafe/;48.2178863;16.3794897
13371756924;node;Innere Stadt;Ototo;cafe;;;Mo-Fr 08:00-19:00;;;
13386857062;node;Innere Stadt;Brötchen Welt;cafe;;coffee_shop;;;48.2022116;16.3687798
13455863201;node;Innere Stadt;Kao Soi Thaï bistro;restaurant;;thai;Tu-Su 11:00-18:00;https://www.kaosoi.at/;48.2063511;16.3775858
13466312901;node;Innere Stadt;Truth coffee;cafe;;;;;48.2094751;16.3747882
13481942001;node;Innere Stadt;Nihonbashi;restaurant;;japanese;We-Mo 12:00-14:30,18:00-22:00;https://nihonbashi.at/;48.2015116;16.3688711
13519328110;node;Innere Stadt;Taquería La Ventana;restaurant;;mexican;We-Sa 12:00-14:30,17:00-22:00;;;
13580421050;node;Innere Stadt;Bonema;restaurant;;american;;;48.2166822;16.3631849
13580421051;node;Innere Stadt;Da Luigi;restaurant;;pizza;;https://www.da-luigi.at/;48.2168019;16.363043
13596197301;node;Innere Stadt;Maison Le Ciel;cafe;;;Tu-Sa 10:00-18:00;https://leciel-vintage.com/;48.1975239;16.3664232
13596197501;node;Innere Stadt;Cà Phê Lalot;cafe;;vietnamese;Tu-Fr 09:00-15:00;;;
13661220198;node;Innere Stadt;Celina's;cafe;;;;;48.2156277;16.3616245
13671865604;node;Innere Stadt;Café Museum;restaurant;;;Mo-Su 08:00-21:00;https://www.cafemuseum.at/;48.2014374;16.3676655
13681113501;node;Innere Stadt;Potions Vienna;bar;;;Th-Sa 18:00-02:00;;;
13699042601;node;Innere Stadt;Garten Cafe;cafe;;;Mo-Su 08:30-00:00;https://www.viennamarriott-restaurants.com/garten-cafe;48.2052111;16.3764596
13699043901;node;Innere Stadt;Atelier 7 The Café;cafe;;;Mo-Su 08:00-18:00;;48.2073418;16.377088
13711367601;node;Innere Stadt;Café Museum;cafe;;;;https://www.cafemuseum.at/de/cafe-museum.html;48.2014494;16.3675786
13737041501;node;Innere Stadt;HINZ & KUNZ;bar;;coffee_shop;;;;
13737088601;node;Innere Stadt;The District Coffee;cafe;;cake;;;;
13752116577;node;Innere Stadt;Spitzer;bar;;;"""Siehe Website""";https://im-spitzer.net;48.2139614;16.3807131
13755379232;node;Innere Stadt;Inari Queen;fast_food;;japanese;;;48.2169955;16.3628083
13790059581;node;Innere Stadt;Mamas Café;cafe;;;;;48.2088993;16.3742162
13799282542;node;Innere Stadt;Shh Listening Bar;bar;;;;;48.1968278;16.3672272
13811407101;node;Innere Stadt;Lieben Wir;cafe;;;Mo-Fr 09:00-18:00;;;
13899154180;node;Innere Stadt;The 1835;bar;;;;;48.2096756;16.3694119
13899201375;node;Innere Stadt;Dom Schnitzel;restaurant;;;;;48.2090423;16.369825
13917170768;node;Innere Stadt;Alexandra;bar;;;;;48.2068179;16.3703617
13936476301;node;Innere Stadt;Reiskorn Schellinggasse;restaurant;;asian;Mo-Th 12:00-15:00, 17:00-23:00;;;
13946305411;node;Innere Stadt;Café Decentral;cafe;;;Mo-Su 07:30-22:00;https://decentral.wien/;48.2113428;16.3654427
13959976601;node;Innere Stadt;Ciao Lara;restaurant;;italian;;;;
13994455508;node;Innere Stadt;Ichi go ichi e - Ramen Bar 1040 Wien;restaurant;;japanese;;;;
14028468945;node;Innere Stadt;Topf & Deckel;fast_food;;;;;48.2127446;16.3688792
14053247601;node;Innere Stadt;Addiert;restaurant;;korean;;https://www.addiert.at/;48.2147623;16.3728465
28687244;way;Innere Stadt;Cafemima;restaurant;;;Mo-Fr 08:30-22:00;;;
28687247;way;Innere Stadt;Pizzaquartier;restaurant;;pizza;Mo-Fr 10:30-23:00;;;
31114028;way;Innere Stadt;Do-An;bar;;;Mo-Sa 07:00-24:00;;;
31114041;way;Innere Stadt;Segafredo;cafe;;coffee_shop;Mo-Sa 08:00-23:00;;48.1986125;16.3633075
33437255;way;Innere Stadt;Schützenhaus;restaurant;;;Mo-Fr 16:00-23:00;https://www.geschichtewiki.wien.gv.at/Sch%C3%BCtzenhaus;48.2177907;16.3726509
34778085;way;Innere Stadt;Deli;bar;;;Mo-Sa 07:00-23:00;;;
51414694;way;Innere Stadt;Nordsee;fast_food;;seafood;Mo-Th 09:00-19:00;;;
51414706;way;Innere Stadt;Rinderwahn am Markt;fast_food;;;Su-Fr 11:30-21:00;;;
105712311;way;Innere Stadt;Orient Occident;restaurant;;oriental;Mo-Fr 07:00-23:00;;;
124434535;way;Innere Stadt;PIZZA SENZA DANZA;restaurant;;italian;Tu-Sa 17:00-02:00;https://pizza-senza-danza.at;48.2069305;16.3609196
124434537;way;Innere Stadt;Volksgarten Pavillon;cafe;;regional;"Apr 01-Oct 15 Mo-Su 10:00-02:00 ""only open on sunny days""";https://www.volksgarten-pavillon.at/;48.2069741;16.3615854
183616032;way;Innere Stadt;NENI am Wasser;bar;;;Mo-Sa 17:00-24:00;;;
191072127;way;Innere Stadt;s'Biergart'l im Stadtpark;restaurant;;local;;https://www.biergartlimstadtpark.com/;48.2032597;16.3786393
201856401;way;Innere Stadt;Knockbox;cafe;;coffee_shop;Mo-Fr 07:00-18:00;;;
202489567;way;Innere Stadt;Bitzinger;fast_food;;sausage;;;;
326510989;way;Innere Stadt;Würstelstand Zum Hohen Markt;fast_food;;sausage;09:00-04:00;;48.211214;16.3723162
330596991;way;Innere Stadt;Pizza/Kebap am Kai;fast_food;;kebab;;;;
351409451;way;Innere Stadt;Imbiss Santo;fast_food;;kebab;;;;
361672179;way;Innere Stadt;Badeschiff;restaurant;;;Mo-Su 10:00-01:00;;48.2117991;16.3815923
362319470;way;Innere Stadt;Brioche und Brösel;fast_food;;burger;PH,Mo-Su 11:30-22:00;;48.2108895;16.3751644
393966934;way;Innere Stadt;Zum Scharfen René;fast_food;;sausage;;https://vomscharfenrene.at/;48.2003449;16.37459
407661806;way;Innere Stadt;Croissant Corner;fast_food;;;;;48.2140543;16.3622325
407661875;way;Innere Stadt;Wolke;fast_food;;pizza;Mo-Fr 11:00-20:00;https://www.die-wolke.at/;48.2138291;16.3625296
407676237;way;Innere Stadt;Kashtan;cafe;;pastry;;;;
407676238;way;Innere Stadt;Mr. Box Tea;cafe;;bubble_tea;;;;
407676243;way;Innere Stadt;Kaffeküche;cafe;;coffee_shop;Mo-Fr 07:00-19:00;;;
407676244;way;Innere Stadt;Taïm;fast_food;;oriental;;;;
407676245;way;Innere Stadt;Asia Meister;fast_food;;chinese;Mo-Fr 10:00-23:00;;;
407676246;way;Innere Stadt;Lucky Noodles;fast_food;;noodle;Mo-Su 10:00-20:00;;48.2138393;16.3621344
410517899;way;Innere Stadt;Döner Point;fast_food;;international;Mo-Fr 10:00-22:00, Fr,Sa 10:00-24:00;;48.2025871;16.3615619
410517907;way;Innere Stadt;Döner Point;fast_food;;;Mo-Th 10:00-22:00;;;
410955436;way;Innere Stadt;Salonplafond;restaurant;;;Mo-Su 10:00-00:00;http://salonplafond.wien/de/;48.2078847;16.3819194
411400850;way;Innere Stadt;McDonald's;fast_food;;burger;PH,Su-Th 06:00-24:00, Fr,Sa 06:00-04:00;;48.2009744;16.3686926
411407967;way;Innere Stadt;Starbucks;cafe;;coffee_shop;Mo-Th 06:30-20:30;;;
411407993;way;Innere Stadt;Well Being;restaurant;;korean;Mo-Sa 11:00-22:00;;;
417527680;way;Innere Stadt;Ginza Point;fast_food;;sushi;Mo-Sa 11:00-21:30;;48.208041;16.3715213
425373973;way;Innere Stadt;Kebap Paradies;fast_food;;kebab;;;;
493669403;way;Innere Stadt;Max & Benito;restaurant;;mexican;Mo-Fr 11:30-21:30;;;
493669404;way;Innere Stadt;Fat Monk;fast_food;;;Mo-Su 11:00-20:00;;48.2064192;16.3843852
534722718;way;Innere Stadt;Würstelstand;fast_food;;sausage;;;48.2011691;16.3749122
586100021;way;Innere Stadt;GustoLab;fast_food;;;;;48.206628;16.3843261
587189008;way;Innere Stadt;Sternzeichen;fast_food;;asian;Mo-Su,PH 11:00-22:00;;48.2065129;16.3843636
587189010;way;Innere Stadt;McDonald's;fast_food;;burger;Mo-Su,PH 06:00-24:00, Sa,Su 00:00-00:30;;48.2066918;16.3845072
674873833;way;Innere Stadt;SUESS'KIND;restaurant;;;Mo-Fr 11:00-15:00;https://www.das-suesskind.bio;48.2067074;16.3837675
689001170;way;Innere Stadt;Wiener Würstelstand;fast_food;;sausage;24.���;;48.2069486;16.380883
848458964;way;Innere Stadt;Denis;fast_food;;kebab;;;;
917836557;way;Innere Stadt;Die Würstlerei;fast_food;;sausage;;;48.2135734;16.3619821
917836559;way;Innere Stadt;Bare;fast_food;;arab;;;48.213608;16.3620636
1140381277;way;Innere Stadt;Original Wiener Leverkas;fast_food;;regional;;;;
1184653263;way;Innere Stadt;Aras;fast_food;;kebab;;;48.2023645;16.3701381
1184653264;way;Innere Stadt;Wiener Würstelstand;fast_food;;sausage;;;48.2022969;16.3704189
1303973266;way;Innere Stadt;Café-Restaurant Resselpark;restaurant;;;Mo-Sa 09:00-23:00;;;
1539617312;way;Innere Stadt;Wurststand Burgring;fast_food;;;;;48.2040894;16.3632917
60438337;node;Innere Stadt;Albertina;arts_centre;museum;;PH,Th,Sa-Tu 10:00-18:00;;;
62626088;node;Innere Stadt;Spanische Hofreitschule;;attraction;;;https://www.srs.at/;48.2073067;16.3667068
76531413;node;Innere Stadt;Sisi Museum;;museum;;Sep-Jun: Mo-Su,PH 09:00-17:30;;;
250063134;node;Innere Stadt;Kaisergruft;crypt;attraction;;10:00-18:00;https://www.kapuzinergruft.com/;48.2057727;16.3701652
262932599;node;Innere Stadt;Johann Strauß;;artwork;;;;48.203804;16.379166
276372849;node;Innere Stadt;Hill Arches;;artwork;;;;48.1990612;16.3716187
276645373;node;Innere Stadt;Heldenplatz;;attraction;;;;48.2060921;16.3640091
288513134;node;Innere Stadt;Bank Austria Kunstforum;;museum;;Sa-Th 10:00-19:00;;;
319734181;node;Innere Stadt;Jüdisches Museum Wien;;museum;;Mo-Fr, Su 10:00-18:00;https://www.jmw.at/;48.2071298;16.3692931
319734659;node;Innere Stadt;Café Central;cafe;attraction;german;Mo-Sa 08:00-21:00;;;
323060663;node;Innere Stadt;Wiener Kriminalmuseum;;museum;;We-Su,PH 10:00-17:00;http://www.kriminalmuseum.at;48.2182253;16.3784885
348094045;node;Innere Stadt;Fiaker;;attraction;;;https://www.fiaker.co.at/fiaker-carriage-tours-vienna.html;48.208845;16.3730079
394053123;node;Innere Stadt;Liebenberg Denkmal;;artwork;;;;48.212545;16.3617214
412510725;node;Innere Stadt;Arnold Schönberg Center;library;museum;;;https://www.schoenberg.at/;48.1991054;16.3776481
441696312;node;Innere Stadt;Kaiserliche Schatzkammer;;museum;;We-Mo,PH 09:00-17:30;https://www.kaiserliche-schatzkammer.at/;48.20674;16.3658462
478856085;node;Innere Stadt;Literaturmuseum;;museum;;Tu,We,Fr-Su 10:00-18:00;;;
566588692;node;Innere Stadt;Dialog im Dunkeln;;attraction;;Tu-Fr 09:00-18:00;;;
567066337;node;Innere Stadt;Theatermuseum;;museum;;Mo, We-Su 10:00-18:00;https://www.theatermuseum.at/;48.2056192;16.3685195
567084279;node;Innere Stadt;Neidhart-Festsaal;;museum;;Fr-Su 10:00-13:00, Fr-Su 14:00-17:00;https://www.wienmuseum.at/neidhart_festsaal;48.2108548;16.3712141
567330259;node;Innere Stadt;Bonartes;;gallery;;;https://www.bonartes.org;48.2048885;16.3742716
902496927;node;Innere Stadt;Wiener Aktionismus Museum;;gallery;;We-Su 11:00-18:00;https://wieneraktionismus.at/en/;48.2051708;16.3758453
923938965;node;Innere Stadt;Marokkanerbrunnen;;artwork;;;;48.1990748;16.3799983
957072036;node;Innere Stadt;Emil Jakob Schindler;;artwork;;;;48.2044468;16.3803021
957072045;node;Innere Stadt;Vogeltränke-Brunnen;fountain;artwork;;;;48.2045082;16.3787173
957072082;node;Innere Stadt;Donauweibchen-Brunnen;fountain;artwork;;;;48.2041816;16.379705
957072085;node;Innere Stadt;Befreiung der Quelle-Brunnen;fountain;artwork;;;;48.2048461;16.3807173
957072123;node;Innere Stadt;Blumenuhr;clock;artwork;;;;48.2040065;16.378639
957072151;node;Innere Stadt;Sebastian-Kneipp-Brunnen;fountain;artwork;;;;48.2030499;16.3806184
957072154;node;Innere Stadt;Labetrunkbrunnen;fountain;artwork;;;;48.2038623;16.3817773
957072175;node;Innere Stadt;Friedrich von Amerling;;artwork;;;;48.2054953;16.3799288
957695892;node;Innere Stadt;Galerie Widder;;gallery;;;;48.2048773;16.3732213
1014014673;node;Innere Stadt;Andromedabrunnen;fountain;artwork;;;;48.2120589;16.3710519
1066090541;node;Innere Stadt;Marc Anton Gruppe;;artwork;;;;48.2005819;16.3661828
1203016181;node;Innere Stadt;Erlebnis Europa;;museum;;Mo-Sa 08:00-18:00;;48.210451;16.3743437
1262234512;node;Innere Stadt;Stock im Eisen;;attraction;;;;48.2079241;16.3716725
1334741420;node;Innere Stadt;Prunksaal der Österreichischen Nationalbibliothek;library;museum;;Tu-Su 10:00 - 18:00;;;
1365683495;node;Innere Stadt;Denkmal der Exekutive;;artwork;;;;48.2060214;16.3622032
1367302968;node;Innere Stadt;Ausschnitt aus dem Naschmarktleben;;artwork;;;;48.197431;16.362193
1375940095;node;Innere Stadt;Space Invader;;artwork;;;;48.1978726;16.3646943
1409415145;node;Innere Stadt;gallery twenty-six;;gallery;;;;48.2126285;16.3698299
1528147049;node;Innere Stadt;Lilly's Art;;gallery;;Mo-Fr 10:00-18:00;;;
1957540447;node;Innere Stadt;Peace Museum Vienna;;museum;;Mo-Fr 11:00-18:00;;;
1958085082;node;Innere Stadt;Römermuseum;;museum;;PH,Tu-Su 09:00-18:00;http://www.roemermuseum.at/;48.2106907;16.3728003
1961802117;node;Innere Stadt;Uhrenmuseum;;museum;;Tu-Su 10:00-17:00;https://www.wienmuseum.at/;48.2108569;16.3693285
2323047594;node;Innere Stadt;Dritte Mann Museum;;museum;;Sa 14:00-18:00;https://www.3mpc.net/;48.1963339;16.362283
2442661750;node;Innere Stadt;Planet der Pendler mit den drei Zeitmonden;;artwork;;;https://www.wienerlinien.at/eportal3/ep/channelView.do/channelId/-48651;48.2059293;16.3842564
2522324106;node;Innere Stadt;Galerie Reinthaler;;gallery;;Tu-Fr 13:00-18:00;;;
2670820060;node;Innere Stadt;Phantastenmuseum;;museum;;;https://phantastenmuseum.jimdo.com/;48.2062811;16.3678033
2670820061;node;Innere Stadt;Feuerwehrmuseum;;museum;;Tu 14:00-17:00;;;
2670820062;node;Innere Stadt;Türkenkugel;;attraction;;;;48.2116194;16.3684265
2670820063;node;Innere Stadt;Ministerienbrunnen;fountain;artwork;;;;48.2097053;16.3826305
2670820064;node;Innere Stadt;Ministerienbrunnen;fountain;artwork;;;;48.2101869;16.3827604
2796271987;node;Innere Stadt;Eule;;artwork;;;;48.1995494;16.3679187
2823318172;node;Innere Stadt;Deutschmeister-Denkmal;;artwork;;;;48.2170952;16.3680494
2901211995;node;Innere Stadt;Dom Museum Wien;;museum;;We,Fr-Su 10:00-18:00;;;
3127815333;node;Innere Stadt;Türmerstube;;viewpoint;;09:00-17:30;;48.2082241;16.3731127
3127879237;node;Innere Stadt;Adlerturm;;viewpoint;;Jan-Jun: 08:15-16:30;;;
3305960705;node;Innere Stadt;Jugendlicher Athlet;;artwork;;;;48.208262;16.3616604
3315437961;node;Innere Stadt;Wiener Trio;;artwork;;;http://www.viennatouristguide.at/Ring/Denkmal_Bild/z_trio.htm;48.2176581;16.3705645
3331120359;node;Innere Stadt;Figarosaal;community_centre;gallery;;"""episodical""";;48.2063588;16.3677513
3332991286;node;Innere Stadt;Beethoven Pasqualatihaus;;museum;;Tu-Su,PH 10:00-13:00,14:00-17:00;https://www.wienmuseum.at/de/standorte/beethoven-pasqualatihaus;48.2123903;16.3622586
3490627782;node;Innere Stadt;Dokumentationsarchiv des Österreichischen Widerstandes;;museum;;Mo-We,Fr 09:00-17:00;;;
3490628598;node;Innere Stadt;Flower Power;;artwork;;;;48.2120915;16.3708715
3513154212;node;Innere Stadt;Irene-Harand-Denkmal;;artwork;;;;48.1963387;16.3674797
3517604692;node;Innere Stadt;Knieende Mutter mit Kind;;artwork;;;;48.2000055;16.3697513
3517608297;node;Innere Stadt;Der Ackerbau;;artwork;;;;48.199112;16.3724107
3517608298;node;Innere Stadt;Der letzte Mensch;;artwork;;;;48.1990258;16.3724608
3517608299;node;Innere Stadt;Die Treue der österreichischen Nation gegen Kaiser und Vaterland;;artwork;;;;48.1992161;16.3725762
3518545681;node;Innere Stadt;Schatzkammer des Deutschen Ordens;;museum;;;https://www.deutscher-orden.at/;48.2076806;16.3733578
3602727273;node;Innere Stadt;Tuchmacherbrunnen;fountain;artwork;;;;48.2101769;16.370502
3666488100;node;Innere Stadt;Rhino-ART;;gallery;;Mo-Fr 11:00-19:00;;;
3770790669;node;Innere Stadt;Monumental Break;;artwork;;;;48.2092597;16.3689578
